logLik,epsilon_neg_L1,epsilon_pos_L1,lambda,mu,diffusion_coef,tau_s,tau_l,epsilon_neg_accept,epsilon_pos_accept,lambda_accept,mu_accept,diffusion_coef_accept,tau_s_accept,tau_l_accept,change_k_accept,switch_anc_accept,add_anc_accept,make_founder_accept,make_orphan_accept
-279.889,0.280321,0,0.5,0.05,12.8062,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998592,-nan,-nan,-nan,0.500407,0,-nan,-nan
-280.528,0.280321,0,0.5,0.05,13.4163,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998613,-nan,-nan,-nan,0.500407,0,-nan,-nan
-279.991,0.280321,0,0.5,0.05,12.6137,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998549,-nan,-nan,-nan,0.517268,0,-nan,-nan
-294.499,0.533369,0,0.5,0.05,14.0403,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998289,-nan,-nan,-nan,0.507307,-nan,-nan,-nan
-281.498,0.280321,0,0.5,0.05,13.2238,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998579,-nan,-nan,-nan,0.512195,0,-nan,-nan
-284.14,0.280321,0,0.5,0.05,16.0637,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998607,-nan,-nan,-nan,0.522801,0,-nan,-nan
-297.303,0.533369,0,0.5,0.05,11.8867,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999537,-nan,-nan,-nan,0.498437,-nan,-nan,-nan
-304.266,0.0107627,0,0.5,0.05,38.5224,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998821,-nan,-nan,-nan,0.505889,-nan,-nan,-nan
-286.072,0.280321,0,0.5,0.05,15.3844,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998618,-nan,-nan,-nan,0.497406,0,-nan,-nan
-287.687,0.280321,0,0.5,0.05,16.6175,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.519835,0,-nan,-nan
-287.669,0.280321,0,0.5,0.05,15.0246,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998599,-nan,-nan,-nan,0.533607,0,-nan,-nan
-290.412,0.280321,0,0.5,0.05,13.8848,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.507631,0,-nan,-nan
-292.585,0.533369,0,0.5,0.05,10.93,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999092,-nan,-nan,-nan,0.51047,-nan,-nan,-nan
-290.548,0.280321,0,0.5,0.05,15.2316,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9993,-nan,-nan,-nan,0.507042,0,-nan,-nan
-291.481,0.533369,0,0.5,0.05,11.0277,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996601,-nan,-nan,-nan,0.511665,-nan,-nan,-nan
-296.838,0.828419,0,0.5,0.05,39.466,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999173,-nan,-nan,-nan,0.505526,0,-nan,-nan
-293.473,0.533369,0,0.5,0.05,11.6647,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997965,-nan,-nan,-nan,0.499604,-nan,-nan,-nan
-291.812,0.280321,0,0.5,0.05,17.3697,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999661,-nan,-nan,-nan,0.50795,0,-nan,-nan
-302.705,0.828419,0,0.5,0.05,39.3359,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99954,-nan,-nan,-nan,0.518184,0,-nan,-nan
-309.159,0.930763,0,0.5,0.05,40.1374,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998498,-nan,-nan,-nan,0.511688,-nan,-nan,-nan
-283.948,0.280321,0,0.5,0.05,13.9456,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99863,-nan,-nan,-nan,0.496007,0,-nan,-nan
-296.307,0.828419,0,0.5,0.05,40.0442,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998096,-nan,-nan,-nan,0.514678,0,-nan,-nan
-298.547,0.533369,0,0.5,0.05,21.258,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998579,-nan,-nan,-nan,0.506686,-nan,-nan,-nan
-281.223,0.280321,0,0.5,0.05,15.0366,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999533,-nan,-nan,-nan,0.510171,0,-nan,-nan
-284.444,0.280321,0,0.5,0.05,15.9729,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509709,0,-nan,-nan
-283.756,0.280321,0,0.5,0.05,15.7854,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99854,-nan,-nan,-nan,0.507886,0,-nan,-nan
-281.727,0.280321,0,0.5,0.05,15.8162,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998471,-nan,-nan,-nan,0.517054,0,-nan,-nan
-280.3,0.280321,0,0.5,0.05,16.3921,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.493692,0,-nan,-nan
-280.425,0.280321,0,0.5,0.05,16.1519,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998569,-nan,-nan,-nan,0.480384,0,-nan,-nan
-297.397,0.828419,0,0.5,0.05,40.3646,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998614,-nan,-nan,-nan,0.502908,0,-nan,-nan
-293.407,0.533369,0,0.5,0.05,16.3259,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998762,-nan,-nan,-nan,0.511886,-nan,-nan,-nan
-280.843,0.280321,0,0.5,0.05,15.0099,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999526,-nan,-nan,-nan,0.510067,0,-nan,-nan
-285.316,0.280321,0,0.5,0.05,14.5834,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.514193,0,-nan,-nan
-298.444,0.828419,0,0.5,0.05,41.878,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999298,-nan,-nan,-nan,0.506198,0,-nan,-nan
-293.689,0.533369,0,0.5,0.05,14.2109,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998223,-nan,-nan,-nan,0.513399,-nan,-nan,-nan
-285.507,0.280321,0,0.5,0.05,17.8741,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509125,0,-nan,-nan
-294.351,0.828419,0,0.5,0.05,40.6976,1,2.06115e-09,-nan,-nan,-nan,-nan,0.9991,-nan,-nan,-nan,0.504016,0,-nan,-nan
-292.165,0.533369,0,0.5,0.05,13.366,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998597,-nan,-nan,-nan,0.505697,-nan,-nan,-nan
-293.359,0.828419,0,0.5,0.05,41.0114,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.515188,0,-nan,-nan
-296.226,0.533369,0,0.5,0.05,15.5204,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998602,-nan,-nan,-nan,0.512262,-nan,-nan,-nan
-298.485,0.533369,0,0.5,0.05,13.6079,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998516,-nan,-nan,-nan,0.526395,-nan,-nan,-nan
-312.654,0.930763,0,0.5,0.05,33.3501,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998469,-nan,-nan,-nan,0.508579,-nan,-nan,-nan
-289.572,0.280321,0,0.5,0.05,20.0695,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998613,-nan,-nan,-nan,0.511166,0,-nan,-nan
-298.361,0.828419,0,0.5,0.05,33.1253,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997234,-nan,-nan,-nan,0.507204,0,-nan,-nan
-282.939,0.280321,0,0.5,0.05,18.227,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.507511,0,-nan,-nan
-282.896,0.280321,0,0.5,0.05,18.073,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997191,-nan,-nan,-nan,0.505289,0,-nan,-nan
-297.226,0.828419,0,0.5,0.05,35.2731,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999541,-nan,-nan,-nan,0.499317,0,-nan,-nan
-279.931,0.280321,0,0.5,0.05,14.7464,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999309,-nan,-nan,-nan,0.506541,0,-nan,-nan
-294.741,0.828419,0,0.5,0.05,30.6926,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99788,-nan,-nan,-nan,0.506688,0,-nan,-nan
-297.362,0.828419,0,0.5,0.05,30.1775,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995839,-nan,-nan,-nan,0.515176,0,-nan,-nan
-285.573,0.280321,0,0.5,0.05,15.3844,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999064,-nan,-nan,-nan,0.498378,0,-nan,-nan
-296.489,0.533369,0,0.5,0.05,15.7393,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999228,-nan,-nan,-nan,0.501301,-nan,-nan,-nan
-296.091,0.533369,0,0.5,0.05,16.3321,1,2.06115e-09,-nan,-nan,-nan,-nan,0.993113,-nan,-nan,-nan,0.514914,-nan,-nan,-nan
-289.509,0.828419,0,0.5,0.05,28.7973,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998949,-nan,-nan,-nan,0.513656,0,-nan,-nan
-283.986,0.280321,0,0.5,0.05,15.9002,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998286,-nan,-nan,-nan,0.504205,0,-nan,-nan
-285.025,0.280321,0,0.5,0.05,16.0113,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.517185,0,-nan,-nan
-292.165,0.828419,0,0.5,0.05,29.5358,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999067,-nan,-nan,-nan,0.50743,0,-nan,-nan
-291.738,0.828419,0,0.5,0.05,30.1924,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998611,-nan,-nan,-nan,0.496743,0,-nan,-nan
-284.963,0.280321,0,0.5,0.05,14.7328,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999521,-nan,-nan,-nan,0.507856,0,-nan,-nan
-282.246,0.280321,0,0.5,0.05,13.851,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.511164,0,-nan,-nan
-282.299,0.280321,0,0.5,0.05,13.0318,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.504153,0,-nan,-nan
-277.701,0.280321,0,0.5,0.05,11.7716,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998567,-nan,-nan,-nan,0.493073,0,-nan,-nan
-285.099,0.828419,0,0.5,0.05,20.0925,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998049,-nan,-nan,-nan,0.512733,0,-nan,-nan
-278.459,0.280321,0,0.5,0.05,11.5208,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996358,-nan,-nan,-nan,0.508765,0,-nan,-nan
-286.04,0.828419,0,0.5,0.05,19.1859,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998582,-nan,-nan,-nan,0.491334,0,-nan,-nan
-286.541,0.280321,0,0.5,0.05,14.1568,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.495935,0,-nan,-nan
-285.512,0.280321,0,0.5,0.05,15.6159,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.518914,0,-nan,-nan
-287.578,0.828419,0,0.5,0.05,17.9249,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999543,-nan,-nan,-nan,0.489268,0,-nan,-nan
-291.297,0.280321,0,0.5,0.05,17.858,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99794,-nan,-nan,-nan,0.511589,0,-nan,-nan
-297.796,0.533369,0,0.5,0.05,18.3271,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998429,-nan,-nan,-nan,0.504245,-nan,-nan,-nan
-289.497,0.280321,0,0.5,0.05,16.2649,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998542,-nan,-nan,-nan,0.507564,0,-nan,-nan
-286.935,0.280321,0,0.5,0.05,13.6278,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.50995,0,-nan,-nan
-278.595,0.280321,0,0.5,0.05,13.2939,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998561,-nan,-nan,-nan,0.485966,0,-nan,-nan
-291.101,0.828419,0,0.5,0.05,16.5839,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999533,-nan,-nan,-nan,0.493418,0,-nan,-nan
-278.854,0.280321,0,0.5,0.05,12.4943,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998547,-nan,-nan,-nan,0.517296,0,-nan,-nan
-278.838,0.280321,0,0.5,0.05,12.8864,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998597,-nan,-nan,-nan,0.506894,0,-nan,-nan
-298.906,0.533369,0,0.5,0.05,16.3469,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998191,-nan,-nan,-nan,0.508199,-nan,-nan,-nan
-291.267,0.828419,0,0.5,0.05,21.2283,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998586,-nan,-nan,-nan,0.508167,0,-nan,-nan
-292.325,0.828419,0,0.5,0.05,22.1453,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998503,-nan,-nan,-nan,0.495679,0,-nan,-nan
-279.779,0.280321,0,0.5,0.05,15.4794,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998966,-nan,-nan,-nan,0.505022,0,-nan,-nan
-296.449,0.533369,0,0.5,0.05,17.6441,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998248,-nan,-nan,-nan,0.513214,-nan,-nan,-nan
-283.219,0.280321,0,0.5,0.05,13.406,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997264,-nan,-nan,-nan,0.510297,0,-nan,-nan
-281.87,0.280321,0,0.5,0.05,14.3115,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.525506,0,-nan,-nan
-280.94,0.280321,0,0.5,0.05,12.7898,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997203,-nan,-nan,-nan,0.532072,0,-nan,-nan
-295.597,0.828419,0,0.5,0.05,20.3026,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99814,-nan,-nan,-nan,0.51141,0,-nan,-nan
-296.188,0.533369,0,0.5,0.05,22.3586,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998345,-nan,-nan,-nan,0.504784,-nan,-nan,-nan
-296.9,0.533369,0,0.5,0.05,23.9817,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998555,-nan,-nan,-nan,0.502294,-nan,-nan,-nan
-283.242,0.280321,0,0.5,0.05,19.9727,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998589,-nan,-nan,-nan,0.512639,0,-nan,-nan
-285.583,0.280321,0,0.5,0.05,20.8133,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995696,-nan,-nan,-nan,0.50362,0,-nan,-nan
-313.115,0.0107627,0,0.5,0.05,44.1414,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999045,-nan,-nan,-nan,0.507179,-nan,-nan,-nan
-286.66,0.280321,0,0.5,0.05,19.2472,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999294,-nan,-nan,-nan,0.50853,0,-nan,-nan
-286.05,0.828419,0,0.5,0.05,21.3256,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999003,-nan,-nan,-nan,0.496865,0,-nan,-nan
-301.322,0.533369,0,0.5,0.05,22.3905,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999062,-nan,-nan,-nan,0.50349,-nan,-nan,-nan
-284.67,0.280321,0,0.5,0.05,18.644,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997278,-nan,-nan,-nan,0.490379,0,-nan,-nan
-284.05,0.280321,0,0.5,0.05,20.1144,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998605,-nan,-nan,-nan,0.504497,0,-nan,-nan
-285.982,0.280321,0,0.5,0.05,19.839,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997179,-nan,-nan,-nan,0.521036,0,-nan,-nan
-282.925,0.280321,0,0.5,0.05,20.6769,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998599,-nan,-nan,-nan,0.508516,0,-nan,-nan
-292.482,0.828419,0,0.5,0.05,22.1487,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999764,-nan,-nan,-nan,0.501281,0,-nan,-nan
-282.381,0.280321,0,0.5,0.05,19.4839,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997892,-nan,-nan,-nan,0.505267,0,-nan,-nan
-288.439,0.828419,0,0.5,0.05,23.7455,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.499385,0,-nan,-nan
-281.62,0.280321,0,0.5,0.05,20.6717,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996439,-nan,-nan,-nan,0.503231,0,-nan,-nan
-287.693,0.828419,0,0.5,0.05,23.0926,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998598,-nan,-nan,-nan,0.51891,0,-nan,-nan
-287.331,0.828419,0,0.5,0.05,23.2306,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998555,-nan,-nan,-nan,0.484776,0,-nan,-nan
-299.733,0.533369,0,0.5,0.05,22.0215,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998852,-nan,-nan,-nan,0.507062,-nan,-nan,-nan
-289.848,0.280321,0,0.5,0.05,21.8375,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.501496,0,-nan,-nan
-290.185,0.828419,0,0.5,0.05,27.7647,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997188,-nan,-nan,-nan,0.521845,0,-nan,-nan
-287.995,0.828419,0,0.5,0.05,25.7427,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998641,-nan,-nan,-nan,0.507377,0,-nan,-nan
-288.632,0.828419,0,0.5,0.05,24.7701,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.495246,0,-nan,-nan
-292.295,0.828419,0,0.5,0.05,27.2194,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997294,-nan,-nan,-nan,0.49201,0,-nan,-nan
-301.004,0.533369,0,0.5,0.05,23.5777,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998604,-nan,-nan,-nan,0.502662,-nan,-nan,-nan
-318.543,0.43184,0,0.5,0.05,75.1081,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999133,-nan,-nan,-nan,0.509128,-nan,-nan,-nan
-302.227,0.533369,0,0.5,0.05,26.6676,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.516548,-nan,-nan,-nan
-281.65,0.280321,0,0.5,0.05,17.555,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999314,-nan,-nan,-nan,0.507401,0,-nan,-nan
-284.481,0.280321,0,0.5,0.05,15.8412,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998647,-nan,-nan,-nan,0.481328,0,-nan,-nan
-283.216,0.280321,0,0.5,0.05,15.3386,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997151,-nan,-nan,-nan,0.518876,0,-nan,-nan
-282.174,0.280321,0,0.5,0.05,15.5091,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997368,-nan,-nan,-nan,0.498299,0,-nan,-nan
-282.144,0.280321,0,0.5,0.05,16.2864,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998636,-nan,-nan,-nan,0.518122,0,-nan,-nan
-310.595,0.0107627,0,0.5,0.05,45.4167,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998797,-nan,-nan,-nan,0.507378,-nan,-nan,-nan
-280.862,0.280321,0,0.5,0.05,17.2266,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998637,-nan,-nan,-nan,0.497741,0,-nan,-nan
-281.093,0.280321,0,0.5,0.05,17.6396,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997253,-nan,-nan,-nan,0.497115,0,-nan,-nan
-304.16,0.533369,0,0.5,0.05,21.1904,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998293,-nan,-nan,-nan,0.509129,-nan,-nan,-nan
-286.465,0.280321,0,0.5,0.05,17.5106,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999314,-nan,-nan,-nan,0.506628,0,-nan,-nan
-285.434,0.280321,0,0.5,0.05,18.0168,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.526273,0,-nan,-nan
-281.236,0.280321,0,0.5,0.05,17.1454,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.506709,0,-nan,-nan
-288.316,0.828419,0,0.5,0.05,20.7856,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998774,-nan,-nan,-nan,0.507027,0,-nan,-nan
-286.958,0.828419,0,0.5,0.05,20.755,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995902,-nan,-nan,-nan,0.50082,0,-nan,-nan
-280.148,0.280321,0,0.5,0.05,13.1736,1,2.06115e-09,-nan,-nan,-nan,-nan,0.996627,-nan,-nan,-nan,0.519415,0,-nan,-nan
-311.801,0.930763,0,0.5,0.05,52.2097,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998965,-nan,-nan,-nan,0.505727,-nan,-nan,-nan
-301.316,0.533369,0,0.5,0.05,25.1783,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999304,-nan,-nan,-nan,0.500829,-nan,-nan,-nan
-278.303,0.280321,0,0.5,0.05,11.6864,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99815,-nan,-nan,-nan,0.501504,0,-nan,-nan
-289.679,0.828419,0,0.5,0.05,20.6123,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998328,-nan,-nan,-nan,0.511723,0,-nan,-nan
-321.026,0.252601,0,0.5,0.05,94.4846,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999262,-nan,-nan,-nan,0.509645,-nan,-nan,-nan
-286.505,0.828419,0,0.5,0.05,18.7021,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.509172,0,-nan,-nan
-280.317,0.280321,0,0.5,0.05,8.1389,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99793,-nan,-nan,-nan,0.497542,0,-nan,-nan
-280.969,0.280321,0,0.5,0.05,7.54713,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998571,-nan,-nan,-nan,0.492823,0,-nan,-nan
-278.747,0.280321,0,0.5,0.05,7.57808,1,2.06115e-09,-nan,-nan,-nan,-nan,0.995913,-nan,-nan,-nan,0.518212,0,-nan,-nan
-278.4,0.280321,0,0.5,0.05,8.10918,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99569,-nan,-nan,-nan,0.525723,0,-nan,-nan
-278.16,0.280321,0,0.5,0.05,6.82026,1,2.06115e-09,-nan,-nan,-nan,-nan,0.987919,-nan,-nan,-nan,0.516373,0,-nan,-nan
-277.184,0.280321,0,0.5,0.05,7.93306,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994573,-nan,-nan,-nan,0.523102,0,-nan,-nan
-280.067,0.280321,0,0.5,0.05,6.76387,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998594,-nan,-nan,-nan,0.522581,0,-nan,-nan
-277.941,0.280321,0,0.5,0.05,9.48546,1,2.06115e-09,-nan,-nan,-nan,-nan,0.994505,-nan,-nan,-nan,0.497949,0,-nan,-nan
-277.46,0.280321,0,0.5,0.05,9.94646,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.498799,0,-nan,-nan
-278.124,0.280321,0,0.5,0.05,13.7386,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998626,-nan,-nan,-nan,0.530179,0,-nan,-nan
-288.281,0.828419,0,0.5,0.05,28.1679,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999102,-nan,-nan,-nan,0.509,0,-nan,-nan
-280.067,0.280321,0,0.5,0.05,15.956,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997865,-nan,-nan,-nan,0.518222,0,-nan,-nan
-294.747,0.828419,0,0.5,0.05,27.3037,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997966,-nan,-nan,-nan,0.505403,0,-nan,-nan
-289.505,0.280321,0,0.5,0.05,13.3585,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997868,-nan,-nan,-nan,0.486607,0,-nan,-nan
-284.917,0.280321,0,0.5,0.05,15.1716,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99859,-nan,-nan,-nan,0.521739,0,-nan,-nan
-283.29,0.280321,0,0.5,0.05,14.9116,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998597,-nan,-nan,-nan,0.512195,0,-nan,-nan
-290.52,0.828419,0,0.5,0.05,26.9536,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99758,-nan,-nan,-nan,0.503578,0,-nan,-nan
-281.021,0.280321,0,0.5,0.05,15.7691,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.508039,0,-nan,-nan
-282.514,0.280321,0,0.5,0.05,18.4288,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99572,-nan,-nan,-nan,0.507594,0,-nan,-nan
-283.899,0.280321,0,0.5,0.05,16.6447,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998525,-nan,-nan,-nan,0.485375,0,-nan,-nan
-283.332,0.280321,0,0.5,0.05,14.7409,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998638,-nan,-nan,-nan,0.533499,0,-nan,-nan
-293.395,0.828419,0,0.5,0.05,27.9045,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999149,-nan,-nan,-nan,0.506602,0,-nan,-nan
-280.418,0.280321,0,0.5,0.05,14.056,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999316,-nan,-nan,-nan,0.500207,0,-nan,-nan
-294.314,0.828419,0,0.5,0.05,29.2639,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999293,-nan,-nan,-nan,0.528416,0,-nan,-nan
-297.416,0.533369,0,0.5,0.05,20.2864,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998797,-nan,-nan,-nan,0.506167,-nan,-nan,-nan
-290.135,0.828419,0,0.5,0.05,27.557,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999306,-nan,-nan,-nan,0.514977,0,-nan,-nan
-294.558,0.828419,0,0.5,0.05,28.5039,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997203,-nan,-nan,-nan,0.493084,0,-nan,-nan
-282.574,0.280321,0,0.5,0.05,14.7637,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99972,-nan,-nan,-nan,0.499026,0,-nan,-nan
-281.177,0.280321,0,0.5,0.05,15.3268,1,2.06115e-09,-nan,-nan,-nan,-nan,1,-nan,-nan,-nan,0.506568,0,-nan,-nan
-304.495,0.533369,0,0.5,0.05,19.3847,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998043,-nan,-nan,-nan,0.507551,-nan,-nan,-nan
-284.629,0.280321,0,0.5,0.05,16.4932,1,2.06115e-09,-nan,-nan,-nan,-nan,0.99931,-nan,-nan,-nan,0.502248,0,-nan,-nan
-285.699,0.280321,0,0.5,0.05,17.7924,1,2.06115e-09,-nan,-nan,-nan,-nan,0.997375,-nan,-nan,-nan,0.502542,0,-nan,-nan
-284.349,0.280321,0,0.5,0.05,17.0589,1,2.06115e-09,-nan,-nan,-nan,-nan,0.998534,-nan,-nan,-nan,0.494444,0,-nan,-nan
-309.202,0.930763,0,0.5,0.05,43.8861,1,2.06115e-09,-nan,-nan,-nan,-nan,0.999099,-nan,-nan,-nan,0.506827,-nan,-nan,-nan
