0;9111.9;3.1586e-267;1.56742e-265;0.540865;1.85084e-269;2.39468e-269;100.459
0.01;9105.03;3.15688e-267;1.56693e-265;0.540865;1.84894e-269;2.39377e-269;100.459
0.02;9098.22;3.15516e-267;1.56644e-265;0.540865;1.84704e-269;2.39286e-269;100.459
0.03;9091.46;3.15344e-267;1.56595e-265;0.540865;1.84514e-269;2.39195e-269;100.459
0.04;9084.75;3.15173e-267;1.56546e-265;0.540865;1.84325e-269;2.39104e-269;100.459
0.05;9078.1;3.15001e-267;1.56497e-265;0.540865;1.84136e-269;2.39013e-269;100.459
0.06;9071.5;3.14829e-267;1.56448e-265;0.540865;1.83948e-269;2.38921e-269;100.459
0.07;9064.95;3.14657e-267;1.56399e-265;0.540865;1.8376e-269;2.3883e-269;100.459
0.08;9058.45;3.14485e-267;1.5635e-265;0.540865;1.83572e-269;2.38738e-269;100.459
0.09;9052;3.14313e-267;1.56301e-265;0.540865;1.83384e-269;2.38646e-269;100.459
0.1;9045.6;3.14141e-267;1.56252e-265;0.540865;1.83198e-269;2.38554e-269;100.459
0.11;9039.25;3.13969e-267;1.56203e-265;0.540865;1.83011e-269;2.38462e-269;100.459
0.12;9032.96;3.13797e-267;1.56154e-265;0.540865;1.82825e-269;2.38369e-269;100.459
0.13;9026.71;3.13624e-267;1.56105e-265;0.540865;1.82639e-269;2.38277e-269;100.459
0.14;9020.51;3.13452e-267;1.56056e-265;0.540865;1.82453e-269;2.38184e-269;100.459
0.15;9014.35;3.1328e-267;1.56007e-265;0.540865;1.82268e-269;2.38091e-269;100.459
0.16;9008.25;3.13108e-267;1.55958e-265;0.540865;1.82084e-269;2.37998e-269;100.459
0.17;9002.19;3.12935e-267;1.55909e-265;0.540865;1.81899e-269;2.37905e-269;100.459
0.18;8996.18;3.12763e-267;1.5586e-265;0.540865;1.81715e-269;2.37811e-269;100.459
0.19;8990.22;3.12591e-267;1.55811e-265;0.540865;1.81532e-269;2.37718e-269;100.459
0.2;8984.3;3.12418e-267;1.55763e-265;0.540865;1.81349e-269;2.37624e-269;100.459
0.21;8978.43;3.12246e-267;1.55714e-265;0.540865;1.81166e-269;2.3753e-269;100.459
0.22;8972.6;3.12073e-267;1.55665e-265;0.540865;1.80983e-269;2.37437e-269;100.459
0.23;8966.82;3.11901e-267;1.55616e-265;0.540865;1.80801e-269;2.37342e-269;100.459
0.24;8961.08;3.11728e-267;1.55567e-265;0.540865;1.80619e-269;2.37248e-269;100.459
0.25;8955.39;3.11556e-267;1.55518e-265;0.540865;1.80438e-269;2.37154e-269;100.459
0.26;8949.74;3.11383e-267;1.5547e-265;0.540865;1.80257e-269;2.37059e-269;100.459
0.27;8944.13;3.11211e-267;1.55421e-265;0.540865;1.80076e-269;2.36965e-269;100.459
0.28;8938.57;3.11038e-267;1.55372e-265;0.540865;1.79896e-269;2.3687e-269;100.459
0.29;8933.05;3.10865e-267;1.55323e-265;0.540865;1.79716e-269;2.36775e-269;100.459
0.3;8927.58;3.10693e-267;1.55275e-265;0.540865;1.79536e-269;2.3668e-269;100.459
0.31;8922.14;3.1052e-267;1.55226e-265;0.540865;1.79357e-269;2.36585e-269;100.459
0.32;8916.75;3.10348e-267;1.55177e-265;0.540865;1.79178e-269;2.36489e-269;100.459
0.33;8911.4;3.10175e-267;1.55129e-265;0.540865;1.79e-269;2.36394e-269;100.459
0.34;8906.09;3.10002e-267;1.5508e-265;0.540865;1.78822e-269;2.36298e-269;100.459
0.35;8900.82;3.0983e-267;1.55031e-265;0.540865;1.78644e-269;2.36202e-269;100.459
0.36;8895.59;3.09657e-267;1.54983e-265;0.540865;1.78466e-269;2.36106e-269;100.459
0.37;8890.4;3.09484e-267;1.54934e-265;0.540865;1.78289e-269;2.3601e-269;100.459
0.38;8885.25;3.09312e-267;1.54885e-265;0.540865;1.78113e-269;2.35914e-269;100.459
0.39;8880.15;3.09139e-267;1.54837e-265;0.540865;1.77936e-269;2.35818e-269;100.459
0.4;8875.08;3.08966e-267;1.54788e-265;0.540865;1.7776e-269;2.35721e-269;100.459
0.41;8870.04;3.08793e-267;1.5474e-265;0.540865;1.77584e-269;2.35625e-269;100.459
0.42;8865.05;3.08621e-267;1.54691e-265;0.540865;1.77409e-269;2.35528e-269;100.459
0.43;8860.1;3.08448e-267;1.54643e-265;0.540865;1.77234e-269;2.35431e-269;100.459
0.44;8855.18;3.08275e-267;1.54594e-265;0.540865;1.77059e-269;2.35334e-269;100.459
0.45;8850.3;3.08103e-267;1.54546e-265;0.540865;1.76885e-269;2.35237e-269;100.459
0.46;8845.46;3.0793e-267;1.54497e-265;0.540865;1.76711e-269;2.3514e-269;100.459
0.47;8840.66;3.07757e-267;1.54449e-265;0.540865;1.76537e-269;2.35042e-269;100.459
0.48;8835.89;3.07585e-267;1.544e-265;0.540865;1.76364e-269;2.34945e-269;100.459
0.49;8831.16;3.07412e-267;1.54352e-265;0.540865;1.76191e-269;2.34847e-269;100.459
0.5;8826.46;3.07239e-267;1.54303e-265;0.540865;1.76018e-269;2.34749e-269;100.459
0.51;8821.8;3.07067e-267;1.54255e-265;0.540865;1.75846e-269;2.34651e-269;100.459
0.52;8817.18;3.06894e-267;1.54206e-265;0.540865;1.75674e-269;2.34553e-269;100.459
0.53;8812.59;3.06721e-267;1.54158e-265;0.540865;1.75502e-269;2.34455e-269;100.459
0.54;8808.04;3.06549e-267;1.5411e-265;0.540865;1.75331e-269;2.34357e-269;100.459
0.55;8803.52;3.06376e-267;1.54061e-265;0.540865;1.7516e-269;2.34259e-269;100.459
0.56;8799.03;3.06204e-267;1.54013e-265;0.540865;1.74989e-269;2.3416e-269;100.459
0.57;8794.58;3.06031e-267;1.53964e-265;0.540865;1.74819e-269;2.34062e-269;100.459
0.58;8790.17;3.05858e-267;1.53916e-265;0.540865;1.74649e-269;2.33963e-269;100.459
0.59;8785.78;3.05686e-267;1.53868e-265;0.540865;1.7448e-269;2.33864e-269;100.459
