0;9111.9;1.16081e-265;5.76042e-264;0.540865;6.80201e-268;8.80063e-268;100.459
0.01;9105.03;1.16018e-265;5.75861e-264;0.540865;6.79501e-268;8.7973e-268;100.459
0.02;9098.22;1.15955e-265;5.7568e-264;0.540865;6.78802e-268;8.79397e-268;100.459
0.03;9091.46;1.15892e-265;5.755e-264;0.540865;6.78105e-268;8.79062e-268;100.459
0.04;9084.75;1.15829e-265;5.7532e-264;0.540865;6.7741e-268;8.78727e-268;100.459
0.05;9078.1;1.15765e-265;5.75139e-264;0.540865;6.76716e-268;8.78392e-268;100.459
0.06;9071.5;1.15702e-265;5.74959e-264;0.540865;6.76023e-268;8.78056e-268;100.459
0.07;9064.95;1.15639e-265;5.74779e-264;0.540865;6.75332e-268;8.77719e-268;100.459
0.08;9058.45;1.15576e-265;5.74599e-264;0.540865;6.74642e-268;8.77382e-268;100.459
0.09;9052;1.15513e-265;5.74418e-264;0.540865;6.73953e-268;8.77044e-268;100.459
0.1;9045.6;1.15449e-265;5.74238e-264;0.540865;6.73266e-268;8.76705e-268;100.459
0.11;9039.25;1.15386e-265;5.74058e-264;0.540865;6.7258e-268;8.76366e-268;100.459
0.12;9032.96;1.15323e-265;5.73878e-264;0.540865;6.71896e-268;8.76026e-268;100.459
0.13;9026.71;1.1526e-265;5.73698e-264;0.540865;6.71213e-268;8.75686e-268;100.459
0.14;9020.51;1.15196e-265;5.73518e-264;0.540865;6.70532e-268;8.75345e-268;100.459
0.15;9014.35;1.15133e-265;5.73339e-264;0.540865;6.69851e-268;8.75004e-268;100.459
0.16;9008.25;1.1507e-265;5.73159e-264;0.540865;6.69173e-268;8.74662e-268;100.459
0.17;9002.19;1.15006e-265;5.72979e-264;0.540865;6.68495e-268;8.7432e-268;100.459
0.18;8996.18;1.14943e-265;5.72799e-264;0.540865;6.67819e-268;8.73977e-268;100.459
0.19;8990.22;1.1488e-265;5.7262e-264;0.540865;6.67144e-268;8.73633e-268;100.459
0.2;8984.3;1.14816e-265;5.7244e-264;0.540865;6.66471e-268;8.73289e-268;100.459
0.21;8978.43;1.14753e-265;5.72261e-264;0.540865;6.65799e-268;8.72944e-268;100.459
0.22;8972.6;1.1469e-265;5.72081e-264;0.540865;6.65129e-268;8.72599e-268;100.459
0.23;8966.82;1.14626e-265;5.71902e-264;0.540865;6.64459e-268;8.72253e-268;100.459
0.24;8961.08;1.14563e-265;5.71722e-264;0.540865;6.63791e-268;8.71907e-268;100.459
0.25;8955.39;1.14499e-265;5.71543e-264;0.540865;6.63125e-268;8.7156e-268;100.459
0.26;8949.74;1.14436e-265;5.71364e-264;0.540865;6.62459e-268;8.71213e-268;100.459
0.27;8944.13;1.14373e-265;5.71185e-264;0.540865;6.61795e-268;8.70865e-268;100.459
0.28;8938.57;1.14309e-265;5.71006e-264;0.540865;6.61133e-268;8.70516e-268;100.459
0.29;8933.05;1.14246e-265;5.70826e-264;0.540865;6.60472e-268;8.70167e-268;100.459
0.3;8927.58;1.14182e-265;5.70647e-264;0.540865;6.59812e-268;8.69818e-268;100.459
0.31;8922.14;1.14119e-265;5.70468e-264;0.540865;6.59153e-268;8.69468e-268;100.459
0.32;8916.75;1.14055e-265;5.70289e-264;0.540865;6.58495e-268;8.69117e-268;100.459
