0;9111.9;1.72695e-309;8.56984e-308;0.540865;1.01194e-311;1.30928e-311;100.459
0.01;9105.03;1.72601e-309;8.56715e-308;0.540865;1.0109e-311;1.30879e-311;100.459
0.02;9098.22;1.72507e-309;8.56447e-308;0.540865;1.00986e-311;1.30829e-311;100.459
0.03;9091.46;1.72414e-309;8.56178e-308;0.540865;1.00883e-311;1.30779e-311;100.459
0.04;9084.75;1.7232e-309;8.5591e-308;0.540865;1.00779e-311;1.30729e-311;100.459
0.05;9078.1;1.72226e-309;8.55642e-308;0.540865;1.00676e-311;1.30679e-311;100.459
0.06;9071.5;1.72132e-309;8.55373e-308;0.540865;1.00573e-311;1.30629e-311;100.459
0.07;9064.95;1.72038e-309;8.55105e-308;0.540865;1.0047e-311;1.30579e-311;100.459
0.08;9058.45;1.71944e-309;8.54837e-308;0.540865;1.00367e-311;1.30529e-311;100.459
0.09;9052;1.7185e-309;8.54569e-308;0.540865;1.00265e-311;1.30479e-311;100.459
0.1;9045.6;1.71755e-309;8.54301e-308;0.540865;1.00163e-311;1.30429e-311;100.459
0.11;9039.25;1.71661e-309;8.54033e-308;0.540865;1.00061e-311;1.30378e-311;100.459
0.12;9032.96;1.71567e-309;8.53766e-308;0.540865;9.99588e-312;1.30328e-311;100.459
0.13;9026.71;1.71473e-309;8.53498e-308;0.540865;9.98572e-312;1.30277e-311;100.459
0.14;9020.51;1.71379e-309;8.5323e-308;0.540865;9.97558e-312;1.30226e-311;100.459
0.15;9014.35;1.71285e-309;8.52963e-308;0.540865;9.96546e-312;1.30175e-311;100.459
0.16;9008.25;1.71191e-309;8.52695e-308;0.540865;9.95536e-312;1.30125e-311;100.459
0.17;9002.19;1.71096e-309;8.52428e-308;0.540865;9.94529e-312;1.30074e-311;100.459
0.18;8996.18;1.71002e-309;8.52161e-308;0.540865;9.93523e-312;1.30023e-311;100.459
0.19;8990.22;1.70908e-309;8.51893e-308;0.540865;9.92519e-312;1.29971e-311;100.459
0.2;8984.3;1.70814e-309;8.51626e-308;0.540865;9.91517e-312;1.2992e-311;100.459
0.21;8978.43;1.70719e-309;8.51359e-308;0.540865;9.90518e-312;1.29869e-311;100.459
0.22;8972.6;1.70625e-309;8.51092e-308;0.540865;9.8952e-312;1.29818e-311;100.459
0.23;8966.82;1.70531e-309;8.50825e-308;0.540865;9.88524e-312;1.29766e-311;100.459
0.24;8961.08;1.70436e-309;8.50558e-308;0.540865;9.8753e-312;1.29715e-311;100.459
0.25;8955.39;1.70342e-309;8.50292e-308;0.540865;9.86539e-312;1.29663e-311;100.459
