0;9111.9;6.34669e-308;3.14949e-306;0.540865;3.71898e-310;4.81172e-310;100.459
0.01;9105.03;6.34324e-308;3.1485e-306;0.540865;3.71515e-310;4.8099e-310;100.459
0.02;9098.22;6.33979e-308;3.14751e-306;0.540865;3.71133e-310;4.80807e-310;100.459
0.03;9091.46;6.33634e-308;3.14653e-306;0.540865;3.70752e-310;4.80624e-310;100.459
0.04;9084.75;6.33289e-308;3.14554e-306;0.540865;3.70372e-310;4.80441e-310;100.459
0.05;9078.1;6.32944e-308;3.14455e-306;0.540865;3.69992e-310;4.80258e-310;100.459
0.06;9071.5;6.32598e-308;3.14357e-306;0.540865;3.69613e-310;4.80074e-310;100.459
0.07;9064.95;6.32253e-308;3.14258e-306;0.540865;3.69235e-310;4.7989e-310;100.459
0.08;9058.45;6.31907e-308;3.1416e-306;0.540865;3.68858e-310;4.79705e-310;100.459
0.09;9052;6.31561e-308;3.14061e-306;0.540865;3.68482e-310;4.79521e-310;100.459
0.1;9045.6;6.31216e-308;3.13963e-306;0.540865;3.68106e-310;4.79336e-310;100.459
0.11;9039.25;6.3087e-308;3.13864e-306;0.540865;3.67731e-310;4.7915e-310;100.459
0.12;9032.96;6.30524e-308;3.13766e-306;0.540865;3.67357e-310;4.78965e-310;100.459
0.13;9026.71;6.30178e-308;3.13668e-306;0.540865;3.66984e-310;4.78779e-310;100.459
0.14;9020.51;6.29832e-308;3.13569e-306;0.540865;3.66611e-310;4.78592e-310;100.459
0.15;9014.35;6.29486e-308;3.13471e-306;0.540865;3.66239e-310;4.78406e-310;100.459
0.16;9008.25;6.2914e-308;3.13373e-306;0.540865;3.65868e-310;4.78219e-310;100.459
0.17;9002.19;6.28793e-308;3.13274e-306;0.540865;3.65498e-310;4.78031e-310;100.459
0.18;8996.18;6.28447e-308;3.13176e-306;0.540865;3.65128e-310;4.77844e-310;100.459
0.19;8990.22;6.28101e-308;3.13078e-306;0.540865;3.64759e-310;4.77656e-310;100.459
0.2;8984.3;6.27754e-308;3.1298e-306;0.540865;3.64391e-310;4.77468e-310;100.459
0.21;8978.43;6.27408e-308;3.12882e-306;0.540865;3.64023e-310;4.77279e-310;100.459
0.22;8972.6;6.27061e-308;3.12783e-306;0.540865;3.63657e-310;4.77091e-310;100.459
0.23;8966.82;6.26715e-308;3.12685e-306;0.540865;3.63291e-310;4.76901e-310;100.459
0.24;8961.08;6.26368e-308;3.12587e-306;0.540865;3.62926e-310;4.76712e-310;100.459
